secid,date,symbol,symbol_flag,exdate,last_date,cp_flag,strike_price,best_bid,best_offer,volume,open_interest,impl_volatility,delta,gamma,vega,theta,optionid,cfadj,am_settlement,contract_size,ss_flag,forward_price,expiry_indicator,root,suffix,cusip,ticker,sic,index_flag,exchange_d,class,issue_type,industry_group,issuer,div_convention,exercise_style,am_set_flag
108105,2023-02-28,SPXW 230301C3900000,1,2023-03-01,2023-02-28,C,3900000,78.3,79.7,243,54,0.392727,0.810836,0.003316,56.23123,-4113.306,152346167,1,0,100,0,,w,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230301C3905000,1,2023-03-01,2023-02-28,C,3905000,72.7,75.7,9,15,0.378766,0.801807,0.003537,57.85344,-4081.401,152762958,1,0,100,0,,w,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230301C3910000,1,2023-03-01,2023-02-28,C,3910000,68.6,70,29,9,0.362721,0.793139,0.003789,59.35355,-4010.579,152346168,1,0,100,0,,w,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230301C3915000,1,2023-03-01,2023-02-28,C,3915000,63,66,10,16,0.347982,0.78261,0.004066,61.10215,-3961.043,152762959,1,0,100,0,,w,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230301C3920000,1,2023-03-01,2023-02-28,C,3920000,59.2,60.5,352,28,0.335166,0.769584,0.004364,63.15742,-3942.652,152346169,1,0,100,0,,w,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230301C3925000,1,2023-03-01,2023-02-28,C,3925000,53.8,55.9,46,91,0.316328,0.759098,0.004738,64.72735,-3815.232,152346170,1,0,100,0,,w,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230301C3930000,1,2023-03-01,2023-02-28,C,3930000,50,51.3,344,21,0.309068,0.739191,0.005058,67.50719,-3884.322,152346171,1,0,100,0,,w,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230301C3935000,1,2023-03-01,2023-02-28,C,3935000,44.9,46.9,33,25,0.292733,0.72333,0.005501,69.54007,-3790.185,152546542,1,0,100,0,,w,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230301C3940000,1,2023-03-01,2023-02-28,C,3940000,41.3,42.5,39,40,0.286114,0.698936,0.005857,72.36317,-3851.157,152346172,1,0,100,0,,w,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230301C3945000,1,2023-03-01,2023-02-28,C,3945000,37.2,38.3,48,29,0.276034,0.674392,0.006279,74.84494,-3840.615,152546543,1,0,100,0,,w,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230301C3950000,1,2023-03-01,2023-02-28,C,3950000,33.2,34.3,363,191,0.26654,0.646872,0.006708,77.21456,-3823.432,152346173,1,0,100,0,,w,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230301C3955000,1,2023-03-01,2023-02-28,C,3955000,29.5,30.5,374,61,0.258645,0.615827,0.007107,79.37958,-3811.232,152400996,1,0,100,0,,w,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230301C3960000,1,2023-03-01,2023-02-28,C,3960000,25.9,26.8,528,188,0.250181,0.582221,0.00751,81.13213,-3765.198,152346174,1,0,100,0,,w,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230301C3965000,1,2023-03-01,2023-02-28,C,3965000,22.9,23.5,1164,96,0.245816,0.544972,0.00776,82.37222,-3752.374,152400997,1,0,100,0,,w,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230301C3970000,1,2023-03-01,2023-02-28,C,3970000,19.8,20.2,1336,417,0.238598,0.506023,0.008045,82.89048,-3662.419,152346175,1,0,100,0,,w,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230301C3975000,1,2023-03-01,2023-02-28,C,3975000,16.8,17.4,4104,637,0.2326,0.464856,0.008221,82.57843,-3554.164,152346176,1,0,100,0,,w,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230301C3980000,1,2023-03-01,2023-02-28,C,3980000,14.2,14.6,3995,456,0.226428,0.421914,0.008315,81.3075,-3404.172,152346177,1,0,100,0,,w,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230301C3985000,1,2023-03-01,2023-02-28,C,3985000,11.9,12.3,3441,365,0.22243,0.378819,0.008229,79.0463,-3248.572,152400998,1,0,100,0,,w,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230301C3990000,1,2023-03-01,2023-02-28,C,3990000,9.8,10.1,4492,444,0.217435,0.335014,0.008063,75.70651,-3039.412,152346178,1,0,100,0,,w,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230301C3995000,1,2023-03-01,2023-02-28,C,3995000,8,8.3,3071,383,0.214032,0.292928,0.007732,71.46594,-2822.346,152400999,1,0,100,0,,w,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230301C4000000,1,2023-03-01,2023-02-28,C,4000000,6.4,6.6,11001,2473,0.209551,0.251184,0.007316,66.20054,-2558.169,152346179,1,0,100,0,,w,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230301C4005000,1,2023-03-01,2023-02-28,C,4005000,5,5.2,3108,500,0.205435,0.211682,0.006782,60.17025,-2278.208,152401000,1,0,100,0,,w,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230301C4010000,1,2023-03-01,2023-02-28,C,4010000,3.9,4,4869,858,0.201962,0.17552,0.006154,53.66775,-1996.597,152346180,1,0,100,0,,w,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230301C4015000,1,2023-03-01,2023-02-28,C,4015000,3,3.1,3847,386,0.199672,0.143979,0.005467,47.13834,-1732.923,152401001,1,0,100,0,,w,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230301C4020000,1,2023-03-01,2023-02-28,C,4020000,2.2,2.3,5237,740,0.19584,0.114098,0.004743,40.10994,-1445.606,152346181,1,0,100,0,,w,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230301C4025000,1,2023-03-01,2023-02-28,C,4025000,1.6,1.7,5901,3923,0.193061,0.08923,0.004022,33.53064,-1190.833,152346182,1,0,100,0,,w,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230301C4030000,1,2023-03-01,2023-02-28,C,4030000,1.15,1.2,4187,559,0.190061,0.067888,0.00332,27.25047,-952.3853,152346183,1,0,100,0,,w,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230301C4035000,1,2023-03-01,2023-02-28,C,4035000,0.8,0.85,5706,432,0.187574,0.050721,0.002676,21.67805,-747.4491,152401002,1,0,100,0,,w,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230301C4040000,1,2023-03-01,2023-02-28,C,4040000,0.55,0.6,5285,797,0.185733,0.037406,0.002114,16.95553,-578.6859,152346184,1,0,100,0,,w,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230301C4045000,1,2023-03-01,2023-02-28,C,4045000,0.35,0.45,6003,289,0.184559,0.027363,0.001643,13.09805,-444.0638,152401003,1,0,100,0,,w,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230301C4050000,1,2023-03-01,2023-02-28,C,4050000,0.25,0.3,11951,2476,0.183621,0.019726,0.001254,9.944467,-335.3338,152346185,1,0,100,0,,w,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230301C4055000,1,2023-03-01,2023-02-28,C,4055000,0.15,0.25,7524,280,0.184606,0.014774,0.000974,7.767782,-263.264,152401004,1,0,100,0,,w,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230301C4060000,1,2023-03-01,2023-02-28,C,4060000,0.1,0.2,11980,613,0.186512,0.011304,0.000765,6.162694,-210.9643,152346186,1,0,100,0,,w,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230301C4065000,1,2023-03-01,2023-02-28,C,4065000,0.1,0.15,13741,409,0.190946,0.009388,0.000636,5.241174,-183.636,152401005,1,0,100,0,,w,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230301C4070000,1,2023-03-01,2023-02-28,C,4070000,0.1,0.15,3841,404,0.199636,0.009019,0.000587,5.060214,-185.3156,152346187,1,0,100,0,,w,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230301C4075000,1,2023-03-01,2023-02-28,C,4075000,0.05,0.1,3855,825,0.196159,0.00576,0.000402,3.407645,-122.6003,152346188,1,0,100,0,,w,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230301C4080000,1,2023-03-01,2023-02-28,C,4080000,0.05,0.1,2074,1782,0.204344,0.00555,0.000374,3.296962,-123.54,152346189,1,0,100,0,,w,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230301C4085000,1,2023-03-01,2023-02-28,C,4085000,0,0.1,2443,1020,0.203471,0.003844,0.00027,2.375571,-88.61987,152401006,1,0,100,0,,w,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230301C4090000,1,2023-03-01,2023-02-28,C,4090000,0,0.05,525,419,0.197486,0.002086,0.00016,1.368572,-49.54578,152346190,1,0,100,0,,w,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230301C4095000,1,2023-03-01,2023-02-28,C,4095000,0,0.05,2338,403,0.204843,0.002016,0.00015,1.32729,-49.83271,152401007,1,0,100,0,,w,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230301C4100000,1,2023-03-01,2023-02-28,C,4100000,0,0.05,2015,2203,0.212168,0.001952,0.000141,1.288777,-50.10901,152346191,1,0,100,0,,w,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230301C4105000,1,2023-03-01,2023-02-28,C,4105000,0,0.05,1218,301,0.219463,0.001892,0.000132,1.252749,-50.37524,152401008,1,0,100,0,,w,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230301C4110000,1,2023-03-01,2023-02-28,C,4110000,0,0.05,297,332,0.226727,0.001836,0.000124,1.218967,-50.63228,152346192,1,0,100,0,,w,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230301C4115000,1,2023-03-01,2023-02-28,C,4115000,0,0.05,128,797,0.233962,0.001783,0.000118,1.18722,-50.88072,152401009,1,0,100,0,,w,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230301C4120000,1,2023-03-01,2023-02-28,C,4120000,0,0.05,76,403,0.241169,0.001734,0.000111,1.157322,-51.12112,152346193,1,0,100,0,,w,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230301C4125000,1,2023-03-01,2023-02-28,C,4125000,0,0.05,7739,614,0.248349,0.001688,0.000105,1.12911,-51.35399,152346194,1,0,100,0,,w,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230301C4130000,1,2023-03-01,2023-02-28,C,4130000,0,0.05,8,273,0.255503,0.001644,0.0001,1.10244,-51.57979,152346195,1,0,100,0,,w,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230301C4135000,1,2023-03-01,2023-02-28,C,4135000,0,0.05,60,446,0.26263,0.001603,0.000095,1.077185,-51.79897,152401010,1,0,100,0,,w,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230301C4140000,1,2023-03-01,2023-02-28,C,4140000,0,0.05,124,949,0.269732,0.001564,0.00009,1.05323,-52.01183,152346196,1,0,100,0,,w,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230301C4145000,1,2023-03-01,2023-02-28,C,4145000,0,0.05,76,159,0.276811,0.001527,0.000086,1.030474,-52.2188,152401011,1,0,100,0,,w,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230301C4150000,1,2023-03-01,2023-02-28,C,4150000,0,0.05,25,1503,0.283865,0.001492,0.000082,1.008826,-52.42019,152346197,1,0,100,0,,w,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230301C4155000,1,2023-03-01,2023-02-27,C,4155000,0,0.05,0,184,0.290895,0.001458,0.000079,0.988204,-52.61628,152401012,1,0,100,0,,w,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230301C4160000,1,2023-03-01,2023-02-28,C,4160000,0,0.05,12,168,0.297903,0.001426,0.000075,0.968534,-52.80737,152401013,1,0,100,0,,w,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230301C4165000,1,2023-03-01,2023-02-28,C,4165000,0,0.05,2,128,0.304889,0.001396,0.000072,0.949749,-52.99367,152401014,1,0,100,0,,w,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230301C4170000,1,2023-03-01,2023-02-28,C,4170000,0,0.05,3,1011,0.311853,0.001367,0.000069,0.931789,-53.17545,152401015,1,0,100,0,,w,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230301C4175000,1,2023-03-01,2023-02-28,C,4175000,0,0.05,4,2992,0.318795,0.00134,0.000066,0.914599,-53.35294,152346198,1,0,100,0,,w,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230301C4180000,1,2023-03-01,2023-02-27,C,4180000,0,0.05,0,200,0.325717,0.001313,0.000064,0.898127,-53.52627,152401016,1,0,100,0,,w,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230301C4185000,1,2023-03-01,2023-02-24,C,4185000,0,0.05,0,92,0.332617,0.001288,0.000061,0.882329,-53.69571,152401017,1,0,100,0,,w,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230301C4190000,1,2023-03-01,2023-02-27,C,4190000,0,0.05,0,205,0.339498,0.001264,0.000059,0.867162,-53.86141,152401018,1,0,100,0,,w,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230301C4195000,1,2023-03-01,2023-02-27,C,4195000,0,0.05,0,322,0.346359,0.001241,0.000057,0.852589,-54.02349,152401019,1,0,100,0,,w,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230301C4200000,1,2023-03-01,2023-02-28,C,4200000,0,0.05,1,1879,0.3532,0.001218,0.000055,0.838573,-54.18217,152346199,1,0,100,0,,w,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230301C4205000,1,2023-03-01,2023-02-27,C,4205000,0,0.05,0,50,0.360022,0.001197,0.000053,0.825082,-54.33755,152443732,1,0,100,0,,w,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230301C4210000,1,2023-03-01,2023-02-28,C,4210000,0,0.05,130,116,0.366826,0.001176,0.000051,0.812087,-54.48979,152401020,1,0,100,0,,w,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230301C4215000,1,2023-03-01,2023-02-27,C,4215000,0,0.05,0,37,0.37361,0.001157,0.00005,0.799558,-54.639,152443733,1,0,100,0,,w,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230301C4220000,1,2023-03-01,2023-02-24,C,4220000,0,0.05,0,570,0.380377,0.001138,0.000048,0.787471,-54.7853,152401021,1,0,100,0,,w,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230301C4225000,1,2023-03-01,2023-02-27,C,4225000,0,0.05,0,324,0.387126,0.001119,0.000046,0.775803,-54.92881,152401022,1,0,100,0,,w,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230301C4230000,1,2023-03-01,2023-02-23,C,4230000,0,0.05,0,860,0.393856,0.001101,0.000045,0.76453,-55.06963,152401023,1,0,100,0,,w,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230301C4235000,1,2023-03-01,2023-02-22,C,4235000,0,0.05,0,60,0.40057,0.001084,0.000044,0.753632,-55.20786,152443734,1,0,100,0,,w,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230301C4240000,1,2023-03-01,2023-02-28,C,4240000,0,0.05,1,98,0.407266,0.001068,0.000042,0.743091,-55.34363,152401024,1,0,100,0,,w,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230301C4245000,1,2023-03-01,2023-02-23,C,4245000,0,0.05,0,206,0.413946,0.001052,0.000041,0.732888,-55.47692,152443735,1,0,100,0,,w,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230301C4250000,1,2023-03-01,2023-02-27,C,4250000,0,0.05,0,403,0.420608,0.001036,0.00004,0.723007,-55.60797,152346200,1,0,100,0,,w,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230301C4255000,1,2023-03-01,2023-02-26,C,4255000,0,0.05,0,186,0.427254,0.001021,0.000039,0.713432,-55.7367,152443736,1,0,100,0,,w,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230301C4260000,1,2023-03-01,2023-02-24,C,4260000,0,0.05,0,166,0.433884,0.001007,0.000038,0.704149,-55.86331,152443737,1,0,100,0,,w,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230301C4270000,1,2023-03-01,2023-02-24,C,4270000,0,0.05,0,192,0.447096,0.000979,0.000036,0.686404,-56.11031,152443738,1,0,100,0,,w,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230301C4275000,1,2023-03-01,2023-02-24,C,4275000,0,0.05,0,464,0.453678,0.000966,0.000035,0.677918,-56.23085,152401025,1,0,100,0,,w,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230301C4280000,1,2023-03-01,2023-02-26,C,4280000,0,0.05,0,131,0.460245,0.000953,0.000034,0.669674,-56.34948,152443739,1,0,100,0,,w,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230301C4290000,1,2023-03-01,2023-02-24,C,4290000,0,0.05,0,356,0.473333,0.000929,0.000032,0.653871,-56.5813,152443740,1,0,100,0,,w,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230301C4300000,1,2023-03-01,2023-02-24,C,4300000,0,0.05,0,1267,0.48636,0.000906,0.00003,0.638918,-56.80621,152346201,1,0,100,0,,w,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230301C4325000,1,2023-03-01,2023-02-23,C,4325000,0,0.05,0,333,0.518676,0.000853,0.000027,0.604817,-57.34081,152443741,1,0,100,0,,w,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230301C4350000,1,2023-03-01,2023-02-22,C,4350000,0,0.05,0,624,0.550644,0.000807,0.000024,0.574721,-57.8401,152401026,1,0,100,0,,w,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230301C4400000,1,2023-03-01,2023-02-22,C,4400000,0,0.05,0,413,0.613599,0.00073,0.00002,0.52395,-58.74957,152346202,1,0,100,0,,w,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230301C4500000,1,2023-03-01,2023-02-16,C,4500000,0,0.05,0,17,0.735931,0.000617,0.000014,0.448452,-60.29494,152346203,1,0,100,0,,w,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230301C4600000,1,2023-03-01,2023-02-16,C,4600000,0,0.05,0,64,0.854,0.000537,0.000011,0.394741,-61.57851,152346204,1,0,100,0,,w,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230301C4800000,1,2023-03-01,2023-02-03,C,4800000,0,0.05,0,3,1.079075,0.000433,7E-6,0.322909,-63.63584,152346205,1,0,100,0,,w,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230301C5000000,1,2023-03-01,2023-02-14,C,5000000,0,0.05,0,401,1.291405,0.000366,5E-6,0.276712,-65.25381,152346206,1,0,100,0,,w,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230301P1000000,1,2023-03-01,,P,1000000,0,0.05,0,0,,,,,,152903507,1,0,100,0,,w,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230301P1200000,1,2023-03-01,,P,1200000,0,0.05,0,0,,,,,,152346207,1,0,100,0,,w,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230301P1400000,1,2023-03-01,,P,1400000,0,0.05,0,0,,,,,,152346208,1,0,100,0,,w,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230301P1600000,1,2023-03-01,,P,1600000,0,0.05,0,0,,,,,,152346209,1,0,100,0,,w,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230301P1800000,1,2023-03-01,,P,1800000,0,0.05,0,0,,,,,,152346210,1,0,100,0,,w,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230301P2000000,1,2023-03-01,,P,2000000,0,0.05,0,0,,,,,,152346211,1,0,100,0,,w,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230301P2200000,1,2023-03-01,,P,2200000,0,0.05,0,0,,,,,,152346212,1,0,100,0,,w,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230301P2400000,1,2023-03-01,2023-02-13,P,2400000,0,0.05,0,28,2.741375,-0.000172,1E-6,0.13659,-68.31658,152346213,1,0,100,0,,w,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230301P2600000,1,2023-03-01,2023-02-16,P,2600000,0,0.05,0,8,2.326126,-0.000202,2E-6,0.158605,-67.30812,152346214,1,0,100,0,,w,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230301P2800000,1,2023-03-01,2023-02-21,P,2800000,0,0.05,0,5,1.93937,-0.00024,2E-6,0.186918,-66.13028,152346215,1,0,100,0,,w,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230301P3000000,1,2023-03-01,2023-02-24,P,3000000,0,0.05,0,1950,1.576481,-0.000293,3E-6,0.225076,-64.72396,152346216,1,0,100,0,,w,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230301P3100000,1,2023-03-01,2023-02-27,P,3100000,0,0.05,0,1110,1.402727,-0.000328,4E-6,0.249776,-63.90621,152346217,1,0,100,0,,w,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230301P3200000,1,2023-03-01,2023-02-22,P,3200000,0,0.05,0,283,1.233475,-0.000371,5E-6,0.279991,-62.98814,152346218,1,0,100,0,,w,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230301P3250000,1,2023-03-01,,P,3250000,0,0.05,0,0,1.150394,-0.000396,6E-6,0.29782,-62.4833,152903508,1,0,100,0,,w,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230301P3300000,1,2023-03-01,2023-02-24,P,3300000,0,0.05,0,1550,1.068266,-0.000425,7E-6,0.317958,-61.94239,152346219,1,0,100,0,,w,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230301P3350000,1,2023-03-01,2023-02-27,P,3350000,0,0.05,0,2526,0.987031,-0.000459,8E-6,0.340912,-61.35975,152346220,1,0,100,0,,w,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
